feature,importance
cat__route_DCA_BOS,3.0077123652335584e-05
cat__Dest_RDM,3.0073398717856774e-05
cat__route_LAS_BWI,2.99913006854697e-05
cat__route_DEN_MCI,2.971993598232285e-05
cat__Dest_CMH,2.948433002168661e-05
cat__route_LAX_JFK,2.927044706229232e-05
cat__Dest_IND,2.9200510456815927e-05
cat__route_EWR_PBI,2.909220135077492e-05
cat__Dest_MSY,2.8159035464035848e-05
cat__Dest_RSW,2.8149160509323197e-05
cat__route_DTW_CLT,2.8018049116793198e-05
cat__Dest_BNA,2.7872507215181622e-05
cat__Dest_AUS,2.7800404806910718e-05
cat__route_SEA_GEG,2.7154596265618245e-05
cat__route_JFK_SLC,2.7071322804669343e-05
cat__Dest_CHO,2.6719977679985154e-05
cat__Dest_GSP,2.6407905541743817e-05
cat__route_MCO_ATL,2.6062444400352572e-05
cat__Dest_BUR,2.5753656693997214e-05
cat__route_ATL_MCO,2.555015556631111e-05
cat__Dest_SPS,2.529556366346537e-05
cat__route_MCO_CLE,2.5238476856159978e-05
cat__route_DEN_SLC,2.5123571177900235e-05
cat__route_LAS_SAN,2.5076321635339105e-05
cat__route_JFK_LAX,2.5046983470889142e-05
cat__route_LAS_OAK,2.4780474459226624e-05
cat__route_ATL_HSV,2.4657484254760197e-05
cat__route_MIA_LGA,2.352080307709649e-05
cat__Dest_MFR,2.342364628397726e-05
cat__route_ATL_GSO,2.3422701440363408e-05
cat__route_ATL_GSP,2.335594503583422e-05
cat__route_LGA_ATL,2.2923668251498046e-05
cat__route_SFO_SLC,2.2864688698641295e-05
cat__route_BOS_PBI,2.263476932656334e-05
cat__route_DEN_MKE,2.2632662171242222e-05
cat__route_DEN_JFK,2.250855607287427e-05
cat__Dest_CLE,2.2477599775364358e-05
cat__Dest_JAX,2.1933821845844144e-05
cat__Dest_BUF,2.165179840000428e-05
cat__Dest_GEG,2.160585174894502e-05
cat__Dest_RDU,2.1564211825827307e-05
cat__route_IAH_DAL,2.1308923548790574e-05
cat__route_MCO_DAL,2.1240913270268878e-05
cat__route_JFK_TPA,2.1179985134963983e-05
cat__route_ATL_SDF,2.115763067299627e-05
cat__route_DEN_ASE,2.095443619754085e-05
cat__Dest_EYW,2.0876135143352148e-05
cat__route_ATL_EWR,2.0843236344157725e-05
cat__route_CLT_ATL,2.071658254928606e-05
cat__route_ATL_LEX,2.0607072594589138e-05
cat__route_DCA_FLL,2.0558965661135272e-05
cat__route_LGA_MIA,2.055121483129431e-05
cat__route_ATL_TUL,2.0345114941458843e-05
cat__Dest_ATW,2.033962631295267e-05
cat__Dest_TTN,2.0298611020410468e-05
cat__Dest_BDL,2.024396138636071e-05
cat__Dest_ISP,2.0214199856702795e-05
cat__route_SEA_SAN,2.0075127175600027e-05
cat__Dest_SGF,2.006237225263503e-05
cat__Dest_MKE,1.9965508287155017e-05
cat__route_PHX_CLT,1.9803066358727463e-05
cat__Dest_SDF,1.9689275590743877e-05
cat__route_PHX_LAS,1.9524433956094002e-05
cat__route_LAS_FLL,1.952371190385792e-05
cat__Dest_JAN,1.9479037849221127e-05
cat__route_LGA_PBI,1.9378260579072788e-05
cat__Dest_SCK,1.936719253891537e-05
cat__route_DEN_MSP,1.9306504561620032e-05
cat__Dest_DSM,1.9189209788449452e-05
cat__Dest_SHR,1.913566738789325e-05
cat__route_ATL_FLL,1.9064924489276527e-05
cat__route_MSP_MDW,1.9026203241136073e-05
cat__route_SEA_ANC,1.9015300252764217e-05
cat__route_SEA_ONT,1.895933513070675e-05
cat__route_SFO_LAS,1.8943277094742108e-05
cat__route_LGA_ORD,1.8925552501673358e-05
cat__Dest_CHS,1.8799170412402276e-05
cat__route_PHX_LAX,1.8761894862385146e-05
cat__route_DFW_SPS,1.8599690993701554e-05
cat__route_PHX_SEA,1.815251478796732e-05
cat__Dest_AVL,1.8115968014413824e-05
cat__route_EWR_IAD,1.798273068384681e-05
cat__route_ATL_HPN,1.7775697142506827e-05
cat__route_MSP_DTW,1.7506251444401763e-05
cat__route_MCO_ISP,1.7452866138931578e-05
cat__route_ATL_BTR,1.7423728432236885e-05
cat__route_MCO_MDW,1.7359443864283816e-05
cat__route_LAS_SLC,1.730254625044723e-05
cat__route_JFK_CLE,1.7229972798820977e-05
cat__route_MCO_HNL,1.7229598408333794e-05
cat__route_DEN_MSY,1.701417785356483e-05
cat__route_ATL_JAN,1.6986966730212764e-05
cat__route_DEN_TUL,1.6781041715840618e-05
cat__route_BOS_ORD,1.6749014271341574e-05
cat__route_BOS_PHL,1.6719957305600687e-05
cat__route_LAX_EWR,1.66319918243659e-05
cat__route_LAX_SJC,1.6548303429641146e-05
cat__route_IAH_JFK,1.6455170427025642e-05
cat__route_LAX_ATL,1.644434542133855e-05
cat__route_PHX_IAH,1.637600168987925e-05
cat__route_SEA_RDM,1.6358379511783458e-05
cat__route_MSP_LAS,1.621635687581879e-05
cat__Dest_CWA,1.619889226039915e-05
cat__route_LAS_HNL,1.61586887103112e-05
cat__route_LAS_JFK,1.5962069431364386e-05
cat__route_DEN_ATL,1.578124911631284e-05
cat__Dest_VPS,1.5759842998742365e-05
cat__route_LAS_ONT,1.565872401122487e-05
cat__route_SEA_EUG,1.5641716424608445e-05
cat__route_EWR_ATL,1.54815229602198e-05
cat__route_LAS_ORD,1.547554587001251e-05
cat__route_ATL_CAE,1.53531229684262e-05
cat__route_SFO_SNA,1.531799478312457e-05
cat__route_JFK_CLT,1.5210537748183498e-05
cat__route_ATL_MSP,1.5200135976065948e-05
cat__route_LAS_PHX,1.516412419547472e-05
cat__route_LAX_LIH,1.5098018819138612e-05
cat__Dest_MEM,1.5090415606599369e-05
cat__route_LAX_HNL,1.4959053774799714e-05
cat__route_LGA_TPA,1.4927196023744345e-05
cat__route_LAS_MSP,1.491193302011304e-05
cat__route_PHX_DAL,1.478213024521571e-05
cat__route_LAS_IAD,1.4616737035082773e-05
cat__Dest_LIH,1.4569262067822793e-05
cat__Dest_AEX,1.4556356865327288e-05
cat__route_DTW_FLL,1.4554349214192692e-05
cat__route_PHX_BNA,1.4551295772400695e-05
cat__route_SFO_BOS,1.4506865172766302e-05
cat__Dest_RNO,1.4357591969780742e-05
cat__route_BOS_JFK,1.4305225624274878e-05
cat__route_DEN_PDX,1.4265652564751157e-05
cat__Dest_ILM,1.4247559519759432e-05
cat__Dest_HPN,1.4202733032457366e-05
cat__route_LAX_IAD,1.4174312167800094e-05
cat__route_MSP_DEN,1.4069056304314437e-05
cat__route_SFO_SEA,1.4055560413468539e-05
cat__route_SEA_SNA,1.3878609007405588e-05
cat__Dest_GRR,1.3832157389455964e-05
cat__route_BOS_ATL,1.3810185918758216e-05
cat__Dest_SAT,1.3769910239165163e-05
cat__route_ORD_EWR,1.3744474409367042e-05
cat__Dest_GPT,1.3703466414038225e-05
cat__route_ATL_VPS,1.3663903176803702e-05
cat__route_PHX_DFW,1.3651816385699027e-05
cat__Dest_CHA,1.3513661001655322e-05
cat__route_ATL_RIC,1.3447734712350263e-05
cat__Dest_COS,1.3414558997469406e-05
cat__Dest_SYR,1.3402906067284618e-05
cat__route_ATL_TPA,1.3352909359176373e-05
cat__route_LAS_RNO,1.3327593141592521e-05
cat__route_LAS_BNA,1.3291060931061568e-05
cat__route_ATL_MDW,1.329097622056233e-05
cat__Dest_MYR,1.3275363023638664e-05
cat__Dest_DAY,1.3265541389755701e-05
cat__route_DFW_SJT,1.3228472961912853e-05
cat__route_SEA_PDX,1.3188215549453876e-05
cat__route_SEA_SMF,1.3177707690517603e-05
cat__Dest_BOI,1.3015431916749235e-05
cat__route_LAX_FLL,1.3012542703619837e-05
cat__route_SEA_SLC,1.2909100956127951e-05
cat__route_CLT_GPT,1.2898050945508321e-05
cat__route_LAS_TPA,1.2805635139586616e-05
cat__route_ATL_DAL,1.2793945318801229e-05
cat__route_PHX_PDX,1.2781627303301436e-05
cat__route_ATL_TYS,1.2761851187561024e-05
cat__route_ATL_CHS,1.270006182363927e-05
cat__route_LAX_BOS,1.2682943366592064e-05
cat__route_MCO_FLL,1.2664958165464832e-05
cat__Dest_PNS,1.2659744387270393e-05
cat__route_LAX_TUS,1.264214627201242e-05
cat__Dest_KOA,1.2608993882480509e-05
cat__route_LAX_DFW,1.2600431433962326e-05
cat__route_PHX_OAK,1.2594311957265408e-05
cat__route_DEN_IAD,1.2579973151203403e-05
cat__route_MIA_ATL,1.2568262601039462e-05
cat__Dest_GGG,1.2470014018008623e-05
cat__route_BOS_PIT,1.2454269946446684e-05
cat__route_ATL_DCA,1.2413110873290815e-05
cat__route_LAS_LAX,1.2363036160261829e-05
cat__route_MSP_STL,1.2281603389408523e-05
cat__route_ORD_DAL,1.228118455664414e-05
cat__route_DEN_CLT,1.224195899278623e-05
cat__route_LAX_DEN,1.210323320053229e-05
cat__Dest_OMA,1.2077984349110978e-05
cat__route_ATL_PHL,1.206009594354968e-05
cat__route_DEN_BOS,1.2030030120313843e-05
cat__route_DCA_ORD,1.2020775136339496e-05
cat__route_SEA_PSC,1.2008397518523213e-05
cat__Dest_SBP,1.1910491821472879e-05
cat__route_DEN_SAN,1.186369540673378e-05
cat__Dest_MLU,1.1859833006512628e-05
cat__route_LGA_DAL,1.1836471992012335e-05
cat__route_LAS_SFO,1.1835318515851113e-05
cat__Dest_OKC,1.1760319282840754e-05
cat__route_EWR_ORD,1.1656167475338722e-05
cat__route_BOS_EWR,1.1531525439337602e-05
cat__route_SEA_JFK,1.1525200036342527e-05
cat__Dest_ORF,1.1470746458923153e-05
cat__Dest_ELP,1.1433615186914384e-05
cat__route_ORD_MCO,1.142664171758601e-05
cat__route_EWR_BOS,1.1420535728087842e-05
cat__route_JFK_ABQ,1.1418495287093234e-05
cat__route_LAX_LAS,1.1394213276633287e-05
cat__route_DTW_LAN,1.139201618747656e-05
cat__Dest_BHM,1.1222048476214903e-05
cat__route_SFO_BUR,1.12187477382595e-05
cat__Dest_ABE,1.1191699496044519e-05
cat__route_EWR_IAH,1.1165867175346908e-05
